date,요일,청양고추_거래량(kg),청양고추_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),풋고추_거래량(kg),풋고추_가격(원/kg)
2020-03-04,수요일,156680,8230,179050,1660,120980,3020,6560,6620,37210,8760,37830,3540,461270,930,224100,7420
2020-03-05,목요일,156300,8240,178250,1660,120870,3030,5700,6800,37180,8700,37460,3530,458260,930,223690,7420
2020-03-06,금요일,156410,8250,177510,1650,122430,3050,5840,6880,37210,8650,37730,3520,455090,930,223790,7420
2020-03-07,토요일,156700,8230,176380,1650,123110,3070,6160,6480,37250,8600,38040,3500,449560,930,224050,7400
2020-03-08,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-03-09,월요일,157880,8210,175820,1650,124970,3080,6150,6400,37570,8570,38370,3490,447730,930,225790,7370
2020-03-10,화요일,158270,8180,174810,1650,125500,3100,6120,6470,37620,8530,38620,3480,444790,930,226350,7340
2020-03-11,수요일,158320,8170,173540,1640,126030,3110,5750,6490,37710,8500,38900,3480,441770,930,226680,7330
2020-03-12,목요일,158450,8140,172430,1640,125950,3130,5760,6360,37760,8450,38620,3480,440750,930,226980,7300
2020-03-13,금요일,158950,8120,171320,1640,126990,3150,5130,6370,37830,8410,38940,3460,440420,940,227760,7270
2020-03-14,토요일,159370,8090,170270,1640,127720,3160,5380,6360,37860,8370,39270,3450,441890,940,228100,7250
2020-03-15,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-03-16,월요일,160420,8060,169590,1640,130340,3180,5360,6460,38110,8330,39630,3450,447250,940,229690,7220
2020-03-17,화요일,160970,8030,168490,1640,131230,3190,5880,6220,38110,8300,39930,3440,447690,940,230370,7190
2020-03-18,수요일,161120,8000,167500,1640,132080,3200,5980,6150,38140,8270,40270,3430,446430,940,230550,7160
2020-03-19,목요일,161400,7960,166430,1640,132650,3210,7080,5740,38140,8230,40000,3420,445810,940,230720,7130
2020-03-20,금요일,161720,7920,165400,1640,134450,3210,7050,5640,38210,8200,40390,3410,444510,930,231050,7100
2020-03-21,토요일,162000,7880,164350,1650,135490,3220,6670,5590,38270,8170,40690,3400,443880,930,231200,7070
2020-03-22,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-03-23,월요일,163110,7840,163620,1650,138400,3230,8190,5050,38570,8140,41020,3390,444370,930,232820,7040
2020-03-24,화요일,163450,7800,162670,1650,139300,3230,7380,5080,38640,8110,41350,3380,443470,930,233470,7010
2020-03-25,수요일,163600,7760,161800,1650,140590,3240,7140,5080,38750,8070,41680,3380,442360,930,234060,6980
2020-03-26,목요일,163570,7720,160860,1650,141430,3240,6070,5440,38820,8040,41690,3360,441950,930,234360,6940
2020-03-27,금요일,163810,7680,159900,1660,143160,3240,5910,5430,38940,8000,42380,3340,440580,930,234970,6920
2020-03-28,토요일,164190,7650,158900,1660,144100,3250,7510,5070,39100,7960,43110,3330,438380,930,235650,6890
2020-03-29,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-03-30,월요일,165720,7610,158590,1660,146490,3250,5860,5440,39460,7920,43850,3310,440080,930,238410,6850
2020-03-31,화요일,166870,7560,157960,1660,147270,3260,5920,5460,39520,7880,44440,3300,443570,930,240360,6810
2020-04-01,수요일,167710,7510,157310,1650,148030,3260,6120,5450,39550,7840,45020,3280,446930,930,241740,6760
2020-04-02,목요일,168460,7460,156680,1650,148360,3270,6460,5400,39540,7790,45300,3260,450160,930,242970,6710
2020-04-03,금요일,169290,7400,156020,1640,149840,3270,6780,5460,39580,7760,45850,3250,452400,930,244360,6670
2020-04-04,토요일,170160,7340,155130,1640,151090,3280,5730,5780,39600,7730,46360,3230,457530,930,245620,6610
2020-04-05,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-04-06,월요일,171750,7280,154550,1640,153410,3290,6350,5660,39810,7710,46890,3210,465030,930,248350,6560
2020-04-07,화요일,172730,7230,153820,1640,154280,3290,6720,5580,39840,7680,47350,3200,470200,940,250070,6510
2020-04-08,수요일,173420,7180,153010,1640,155830,3300,6580,5680,39870,7660,47800,3180,477620,940,251360,6470
2020-04-09,목요일,174000,7130,152240,1640,156430,3300,6520,5590,39910,7630,48070,3170,486210,940,252460,6420
2020-04-10,금요일,174870,7080,151360,1640,158440,3310,6630,5460,39950,7610,48540,3150,493590,930,253860,6380
2020-04-11,토요일,175700,7030,150440,1640,159980,3310,6510,5380,39990,7590,48970,3130,499750,930,255120,6330
2020-04-12,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-04-13,월요일,177390,6980,149820,1640,162430,3310,6100,5470,40240,7560,49380,3120,504640,930,257930,6290
2020-04-14,화요일,178440,6930,149120,1650,163180,3310,5990,5480,40270,7540,49600,3110,507730,930,259700,6250
2020-04-15,수요일,179260,6880,148420,1650,163880,3310,6240,5390,40290,7520,49920,3100,511710,930,261200,6200
2020-04-16,목요일,179920,6830,147720,1650,164240,3300,6380,5340,40250,7500,50050,3090,517550,930,262300,6160
2020-04-17,금요일,179740,6780,148720,1640,165170,3300,5960,5170,40130,7480,50190,3070,520910,930,262070,6120
2020-04-18,토요일,180240,6730,148040,1640,165700,3310,5790,5070,40140,7470,50500,3060,521190,930,262720,6080
2020-04-19,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-04-20,월요일,181630,6680,147550,1640,167560,3310,5860,4830,40370,7470,50870,3040,525590,930,264810,6040
2020-04-21,화요일,182360,6640,147010,1640,168010,3310,5760,4650,40430,7450,51190,3030,527910,930,265840,6000
2020-04-22,수요일,182800,6600,146430,1640,168750,3310,6050,4420,40450,7440,51480,3010,533000,930,266670,5970
2020-04-23,목요일,183160,6550,145890,1640,169390,3310,5910,4220,40440,7420,51620,3000,541340,930,267210,5930
2020-04-24,금요일,183000,6510,145210,1640,171000,3310,5990,4100,40350,7410,51700,2980,548170,930,266940,5900
2020-04-25,토요일,183320,6470,144640,1640,172250,3300,5960,3980,40340,7400,51930,2970,554110,920,267460,5870
2020-04-26,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-04-27,월요일,184470,6430,144160,1640,174900,3300,6100,3950,40510,7390,52140,2960,561560,920,269560,5840
2020-04-28,화요일,185020,6400,143600,1650,176100,3300,6110,3970,40530,7380,52340,2950,568430,920,270880,5810
2020-04-29,수요일,185670,6370,143030,1650,177420,3290,6120,4050,40560,7380,52530,2940,574340,920,272190,5780
2020-04-30,목요일,186220,6330,142380,1650,178100,3290,6500,4140,40580,7380,52600,2930,578810,920,273300,5750
2020-05-01,금요일,186810,6300,141730,1660,180160,3280,6850,4220,40590,7390,52690,2910,583110,920,274340,5720
2020-05-02,토요일,187310,6260,141050,1660,181610,3270,7160,4150,40610,7400,52770,2900,587960,920,275240,5690
2020-05-03,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-05-04,월요일,188810,6230,140580,1670,184610,3260,7310,4030,40880,7400,52870,2900,592460,910,277650,5660
2020-05-05,화요일,189660,6190,140120,1670,186200,3240,7370,3870,40990,7390,52930,2880,596490,910,279130,5630
2020-05-06,수요일,190370,6150,139680,1670,187930,3230,7240,3730,41100,7380,52960,2870,600380,910,280390,5590
2020-05-07,목요일,190970,6120,139360,1670,189010,3220,7330,3530,41290,7350,52920,2860,606430,910,281420,5560
2020-05-08,금요일,190770,6080,138680,1670,190420,3200,7270,3270,41200,7330,52810,2840,610780,910,281160,5530
2020-05-09,토요일,191280,6040,138140,1660,191970,3180,7540,3140,41240,7310,52790,2830,615630,910,281950,5490
2020-05-10,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-05-11,월요일,192130,6010,137760,1660,195000,3170,7950,2960,41430,7290,52700,2830,621010,900,283440,5460
2020-05-12,화요일,192790,5970,137370,1660,196940,3150,8150,2820,41450,7270,52630,2820,624500,900,284560,5430
2020-05-13,수요일,193150,5940,136990,1660,198120,3140,8410,2640,41470,7250,52570,2810,631140,900,285200,5410
2020-05-14,목요일,193510,5910,136550,1660,198720,3130,8430,2580,41460,7230,52500,2800,635910,900,285890,5380
2020-05-15,금요일,193930,5880,136090,1660,200170,3110,9450,2490,41450,7210,52430,2790,639590,900,286690,5350
2020-05-16,토요일,194420,5850,135500,1660,200750,3100,9260,2470,41450,7200,52400,2780,638490,900,287490,5330
2020-05-17,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-05-18,월요일,195330,5820,135030,1660,202430,3090,9610,2380,41530,7180,52290,2780,642340,890,288980,5300
2020-05-19,화요일,196140,5790,134640,1660,202810,3080,9580,2390,41550,7170,52260,2770,645820,890,290390,5270
2020-05-20,수요일,196440,5760,134160,1660,203340,3060,8990,2420,41570,7150,52170,2760,647830,890,291180,5240
2020-05-21,목요일,196690,5730,133670,1660,203410,3060,8580,2460,41560,7130,52040,2750,649020,890,291890,5220
2020-05-22,금요일,197170,5700,133290,1660,204370,3050,7840,2590,41560,7110,51980,2740,654500,890,292800,5190
2020-05-23,토요일,197660,5670,132870,1660,204980,3040,7840,2650,41600,7100,51900,2730,659610,890,293670,5160
2020-05-24,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-05-25,월요일,198640,5650,132550,1660,206750,3030,7310,2820,41770,7090,51870,2730,669220,880,295400,5140
2020-05-26,화요일,199160,5620,132160,1660,207620,3020,7540,2830,41790,7080,51800,2720,675070,880,296250,5120
2020-05-27,수요일,199570,5590,131740,1660,208220,3010,8860,2760,41820,7070,51740,2710,681120,880,296860,5090
2020-05-28,목요일,199990,5570,131360,1660,208410,3000,9890,2790,41840,7060,51670,2700,685020,880,297480,5070
2020-05-29,금요일,200340,5540,131020,1660,209430,2990,9770,2840,41880,7040,51600,2690,687460,870,298120,5050
2020-05-30,토요일,200660,5520,130610,1660,209920,2980,10970,2740,41960,7030,51530,2680,687020,870,298580,5030
2020-05-31,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-06-01,월요일,201590,5490,130310,1670,211980,2970,11070,2730,42160,7020,51480,2670,689430,870,299970,5010
2020-06-02,화요일,202140,5470,129950,1670,212610,2960,10890,2840,42220,7000,51430,2660,690880,870,300820,4990
2020-06-03,수요일,202460,5450,129530,1670,213630,2950,10050,3030,42270,6990,51340,2650,692250,860,301450,4970
2020-06-04,목요일,202860,5420,129210,1670,214330,2940,9870,2940,42300,6970,51250,2640,694360,860,302120,4950
2020-06-05,금요일,203210,5400,128860,1670,215690,2930,10230,2940,42340,6950,51130,2630,697240,860,302870,4930
2020-06-06,토요일,203660,5380,128380,1670,216520,2920,10240,2960,42430,6940,51050,2620,699170,860,303630,4910
2020-06-07,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-06-08,월요일,204470,5350,128220,1670,218870,2910,10150,2980,42850,6920,50970,2620,704640,850,305150,4890
2020-06-09,화요일,205010,5330,127960,1670,219890,2900,10360,2870,43040,6890,50880,2610,707700,850,306150,4880
2020-06-10,수요일,204840,5310,127510,1670,220930,2880,10100,2740,43120,6870,50710,2600,708350,850,305940,4860
2020-06-11,목요일,205070,5290,127250,1670,221800,2870,9420,2850,43240,6840,50590,2590,709980,850,306510,4840
2020-06-12,금요일,205410,5260,126890,1670,223190,2860,9560,2850,43370,6820,50470,2580,709190,840,307160,4820
2020-06-13,토요일,205780,5240,126460,1670,224600,2850,8280,3030,43570,6800,50370,2570,708750,840,307820,4800
2020-06-14,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-06-15,월요일,205940,5220,125970,1680,226790,2830,7900,3000,43820,6790,50200,2570,707460,840,308170,4780
2020-06-16,화요일,206680,5200,125550,1680,227870,2820,8100,3080,44020,6760,50080,2560,707180,840,309480,4760
2020-06-17,수요일,207050,5180,125110,1690,228770,2810,8700,3080,44180,6740,49960,2550,707630,830,310330,4740
2020-06-18,목요일,207320,5160,124640,1700,229220,2790,9070,3040,44290,6720,49850,2550,709360,830,310980,4720
2020-06-19,금요일,207470,5130,124210,1710,229170,2780,9210,2940,44400,6710,49760,2540,709680,830,311380,4700
2020-06-20,토요일,207230,5110,123650,1720,229530,2770,9850,2720,44480,6700,49610,2530,707420,830,311040,4680
2020-06-21,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-06-22,월요일,207510,5100,123240,1730,230090,2760,10360,2670,44750,6680,49490,2520,708200,830,311580,4670
2020-06-23,화요일,207780,5080,122830,1740,229810,2750,10770,2470,44900,6670,49390,2510,711030,820,312030,4650
2020-06-24,수요일,207840,5060,122410,1750,229780,2740,10570,2400,45010,6650,49270,2500,714070,820,312270,4640
2020-06-25,목요일,207810,5050,121920,1770,229360,2740,10870,2280,45120,6650,49150,2490,713670,820,312320,4620
2020-06-26,금요일,207900,5030,121440,1780,229480,2730,10650,2220,45250,6640,49030,2490,713510,820,312550,4610
2020-06-27,토요일,208200,5020,120960,1790,230030,2730,11470,2200,45460,6630,48930,2480,713570,820,313050,4600
2020-06-28,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-06-29,월요일,208950,5000,120550,1810,231140,2720,11600,2180,45800,6620,48860,2470,715640,810,314190,4580
2020-06-30,화요일,208920,4980,120060,1820,231070,2710,11360,2100,45850,6600,48720,2460,714040,810,314010,4570
2020-07-01,수요일,209140,4960,119580,1830,231020,2700,11710,2020,45970,6590,48610,2460,713620,810,314350,4550
2020-07-02,목요일,209080,4950,119080,1850,230940,2690,11690,2010,46080,6580,48450,2450,712250,810,314330,4540
2020-07-03,금요일,209070,4930,118610,1860,230970,2690,11490,2060,46230,6560,48340,2440,712340,810,314410,4530
2020-07-04,토요일,208800,4920,118060,1870,231060,2680,10120,2120,46340,6550,48190,2440,711090,800,314050,4520
2020-07-05,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-07-06,월요일,209070,4910,117630,1880,231590,2670,10330,2150,46660,6540,48120,2430,711260,800,314520,4510
2020-07-07,화요일,209190,4900,117190,1900,231290,2670,10540,2300,46790,6530,48030,2430,711770,800,314810,4500
2020-07-08,수요일,209240,4890,116720,1910,231180,2660,10360,2480,46910,6520,47930,2420,711730,800,315000,4490
2020-07-09,목요일,209000,4870,116240,1920,230750,2650,9970,2510,47000,6510,47790,2410,710680,800,314850,4480
2020-07-10,금요일,208850,4860,115780,1930,230470,2650,9970,2570,47140,6490,47690,2400,709900,800,314850,4470
2020-07-11,토요일,208490,4850,115280,1940,230220,2640,11020,2520,47270,6480,47570,2390,707200,800,314550,4460
2020-07-12,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-07-13,월요일,208650,4840,114850,1950,230230,2640,10630,2460,47460,6470,47450,2390,705350,790,315140,4450
2020-07-14,화요일,208540,4830,114430,1960,229910,2630,10240,2430,47570,6460,47350,2380,703160,790,315210,4440
2020-07-15,수요일,208190,4820,114050,1960,229720,2630,10510,2270,47620,6440,47250,2370,701470,790,315040,4430
2020-07-16,목요일,208170,4810,113620,1970,229400,2620,10680,2240,47710,6430,47130,2370,700280,790,315300,4430
2020-07-17,금요일,208260,4800,113210,1970,228970,2620,10870,2060,47780,6430,47020,2360,699630,790,315590,4420
2020-07-18,토요일,208030,4790,112740,1980,228540,2620,9610,2040,47850,6420,46880,2360,698360,790,315320,4410
2020-07-19,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-07-20,월요일,208170,4780,112320,1990,228390,2620,9430,2020,48060,6410,46780,2350,698280,790,315720,4400
2020-07-21,화요일,207860,4770,111950,1990,227760,2620,9270,2020,48140,6400,46670,2350,697250,790,315470,4390
2020-07-22,수요일,207240,4760,111490,2000,227300,2620,8200,2020,48140,6400,46520,2340,695390,790,314700,4380
2020-07-23,목요일,207100,4750,111060,2000,226720,2620,7350,2080,48200,6390,46380,2330,694610,790,314740,4370
2020-07-24,금요일,206980,4740,110660,2010,226260,2620,7490,2140,48270,6380,46270,2330,692680,790,314820,4360
2020-07-25,토요일,206500,4730,110210,2020,225900,2620,6920,2280,48350,6380,46140,2320,690450,790,314390,4350
2020-07-26,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-07-27,월요일,206610,4720,109830,2030,226090,2620,6370,2460,48550,6370,46030,2320,690120,790,314900,4340
2020-07-28,화요일,206660,4720,109430,2040,225760,2620,6300,2490,48600,6370,45890,2320,688280,790,315130,4330
2020-07-29,수요일,206540,4710,109030,2060,225410,2620,6460,2640,48630,6380,45770,2330,686060,790,315100,4320
2020-07-30,목요일,206540,4700,108650,2070,225010,2620,6370,2830,48700,6390,45660,2330,684760,790,315230,4310
2020-07-31,금요일,206510,4690,108260,2080,224870,2620,5210,3120,48850,6400,45570,2330,683560,790,315460,4300
2020-08-01,토요일,205580,4680,107700,2090,223890,2620,4780,3020,48650,6410,45340,2320,680170,790,314020,4290
2020-08-02,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-08-03,월요일,205800,4670,107310,2100,224420,2620,5620,2910,48840,6420,45230,2320,681170,790,314590,4280
2020-08-04,화요일,205620,4660,106900,2110,224340,2610,5130,3120,48900,6430,45120,2320,681290,790,314620,4270
2020-08-05,수요일,205270,4650,106480,2130,224160,2610,5140,3300,48930,6440,45010,2320,680700,790,314350,4260
2020-08-06,목요일,205070,4650,106060,2150,223970,2610,5330,3490,48930,6460,44870,2330,679680,790,314210,4250
2020-08-07,금요일,204720,4650,105640,2160,223850,2600,5440,3600,48960,6490,44740,2330,679340,790,313870,4250
2020-08-08,토요일,204720,4650,105210,2180,224000,2600,6540,3740,49000,6520,44610,2350,677160,790,313890,4250
2020-08-09,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-08-10,월요일,205420,4650,104820,2200,224350,2590,5660,4180,49070,6560,44510,2360,676320,790,315010,4240
2020-08-11,화요일,205480,4630,104400,2220,224360,2590,5750,4250,49100,6580,44390,2360,674950,790,315140,4230
2020-08-12,수요일,205010,4630,103940,2230,224220,2580,5520,4120,49050,6610,44240,2370,673130,790,314500,4220
2020-08-13,목요일,204830,4620,103510,2250,224160,2580,6160,3920,49040,6640,44100,2380,671800,790,314360,4220
2020-08-14,금요일,204950,4620,103060,2270,224030,2570,6130,3980,49040,6670,43980,2390,670730,790,314580,4210
2020-08-15,토요일,204890,4610,102620,2290,224070,2570,5700,4290,49070,6710,43860,2400,669640,790,314610,4210
2020-08-16,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-08-17,월요일,204550,4610,102180,2310,224390,2560,6000,4270,49160,6740,43740,2410,669660,790,314370,4210
2020-08-18,화요일,204610,4610,101740,2330,224490,2560,5690,4650,49170,6760,43620,2420,669340,790,314630,4210
2020-08-19,수요일,204750,4600,101300,2350,224630,2550,5560,5220,49180,6780,43500,2430,669120,790,314910,4200
2020-08-20,목요일,204720,4590,100880,2370,224650,2550,4490,5910,49170,6800,43360,2440,668280,790,314900,4190
2020-08-21,금요일,204650,4580,100460,2390,224590,2540,4350,6320,49170,6830,43240,2440,668140,790,314800,4180
2020-08-22,토요일,204420,4580,100050,2410,224700,2540,4590,6510,49200,6860,43110,2450,667040,790,314500,4180
2020-08-23,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-08-24,월요일,204360,4580,99670,2420,225220,2540,4250,6830,49320,6880,43010,2460,666680,790,314570,4180
2020-08-25,화요일,204340,4580,99290,2440,225290,2530,4440,6860,49370,6890,42890,2460,666100,790,314570,4180
2020-08-26,수요일,204400,4570,98890,2460,225290,2530,4670,6790,49420,6900,42770,2470,665160,790,314650,4180
2020-08-27,목요일,204400,4570,98490,2470,225050,2530,5200,6420,49440,6910,42650,2470,664230,790,314570,4180
2020-08-28,금요일,204290,4560,98090,2490,224710,2530,5440,6150,49470,6920,42530,2470,662490,800,314370,4170
2020-08-29,토요일,204010,4560,97700,2520,224700,2540,5670,5910,49550,6920,42420,2470,660890,800,314030,4170
2020-08-30,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-08-31,월요일,204010,4550,97340,2540,224910,2540,5840,5680,49740,6910,42310,2480,660160,800,314170,4170
2020-09-01,화요일,203910,4550,96970,2560,224850,2540,5830,5480,49800,6900,42190,2490,660330,800,314050,4170
2020-09-02,수요일,203980,4560,96590,2580,224790,2540,5730,5370,49860,6890,42070,2500,659450,800,314150,4170
2020-09-03,목요일,203870,4560,96210,2600,224630,2550,5720,5270,49860,6890,41960,2500,658670,800,313990,4180
2020-09-04,금요일,203390,4560,95840,2620,224330,2550,5810,5210,49850,6890,41840,2500,657390,800,313370,4180
2020-09-05,토요일,203140,4570,95470,2650,224430,2550,5770,5190,49880,6900,41720,2510,656200,800,313060,4190
2020-09-06,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2020-09-07,월요일,203220,4580,95090,2680,224580,2560,5340,5160,49980,6910,41600,2520,655470,800,313130,4190
